snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,productsproduct_id
2016-10-31,733,816,64,53,1,461.9,0.9667,1,1,0,0.061,733
2016-11-30,733,822,48,42,2,587.1,0.9333,1,1,0,0.0486,733
2016-12-31,733,830,55,47,1,529.8,0.9667,1,1,0,0.0536,733
2017-01-31,733,837,42,35,2,717.4,0.9333,1,1,0,0.0401,733
2017-02-28,733,855,82,64,2,400.8,0.9333,1,1,0,0.0696,733
2017-03-31,733,859,43,39,1,660.8,0.9667,1,1,0,0.0434,733
2017-04-30,733,874,69,54,0,485.6,1.0,0,1,0,0.0582,733
2017-05-31,733,882,50,42,1,630.0,0.9667,1,1,0,0.0455,733
2017-06-30,733,894,55,43,1,623.7,0.9667,1,1,0,0.0459,733
2017-07-31,733,899,27,22,2,1225.9,0.9333,1,1,0,0.0239,733
2017-08-31,733,908,48,39,1,698.5,0.9667,1,1,0,0.0412,733
2017-09-30,733,914,54,48,0,571.2,1.0,0,1,0,0.0499,733
2017-10-31,733,927,97,84,0,331.1,1.0,0,1,0,0.0831,733
2017-11-30,733,939,90,78,2,361.2,0.9333,1,1,0,0.0767,733
2017-12-31,733,946,68,61,0,465.2,1.0,0,1,0,0.0606,733
2018-01-31,733,956,62,52,0,551.5,1.0,0,1,0,0.0516,733
2018-02-28,733,968,67,55,2,528.0,0.9333,1,1,0,0.0538,733
2018-03-31,733,985,77,60,2,492.5,0.9333,1,1,0,0.0574,733
2018-04-30,733,1009,113,89,0,340.1,1.0,0,1,0,0.0811,733
2018-05-31,733,1015,56,50,2,609.0,0.9333,1,1,0,0.0469,733
2018-06-30,733,1018,42,39,0,783.1,1.0,0,1,0,0.0369,733
2018-07-31,733,1022,35,31,1,989.0,0.9667,1,1,0,0.0294,733
2018-08-31,733,1026,24,20,2,1539.0,0.9333,1,1,0,0.0191,733
2018-09-30,733,1038,68,56,1,556.1,0.9667,1,1,0,0.0512,733
2018-10-31,733,1052,84,70,2,450.9,0.9333,1,1,0,0.0624,733
2018-11-30,733,1058,65,59,0,538.0,1.0,0,1,0,0.0528,733
2018-12-31,733,1067,89,80,2,400.1,0.9333,1,1,0,0.0697,733
2019-01-31,733,1076,46,37,1,872.4,0.9667,1,1,0,0.0332,733
2019-02-28,733,1082,52,46,1,705.7,0.9667,1,1,0,0.0408,733
2019-03-31,733,1088,55,49,2,666.1,0.9333,1,1,0,0.0431,733
2019-04-30,733,1101,67,54,2,611.7,0.9333,1,1,0,0.0468,733
2019-05-31,733,1108,44,37,2,898.4,0.9333,1,1,0,0.0323,733
2019-06-30,733,1114,31,25,0,1336.8,1.0,0,1,0,0.0219,733
2019-07-31,733,1117,34,31,1,1081.0,0.9667,1,1,0,0.027,733
2019-08-31,733,1125,85,77,1,438.3,0.9667,1,1,0,0.0641,733
2019-09-30,733,1130,41,36,0,941.7,1.0,0,1,0,0.0309,733
2019-10-31,733,1140,49,39,0,876.9,1.0,0,1,0,0.0331,733
2019-11-30,733,1145,38,33,2,1040.9,0.9333,1,1,0,0.028,733
2019-12-31,733,1149,28,24,0,1436.2,1.0,0,1,0,0.0205,733
2020-01-31,733,1165,90,74,1,472.3,0.9667,1,1,0,0.0597,733
2020-02-29,733,1183,86,68,0,521.9,1.0,0,1,0,0.0544,733
2020-03-31,733,1201,84,66,1,545.9,0.9667,1,1,0,0.0521,733
2020-04-30,733,1218,90,73,0,500.5,1.0,0,1,0,0.0565,733
2020-05-31,733,1221,32,29,0,1263.1,1.0,0,1,0,0.0232,733
2020-06-30,733,1224,24,21,0,1748.6,1.0,0,1,0,0.0169,733
2020-07-31,733,1228,27,23,2,1601.7,0.9333,1,1,0,0.0184,733
2020-08-31,733,1231,18,15,1,2462.0,0.9667,1,1,0,0.012,733
2020-09-30,733,1233,11,9,2,4110.0,0.9333,1,1,0,0.0072,733
2020-10-31,733,1236,27,24,0,1545.0,1.0,0,1,0,0.019,733
2020-11-30,733,1237,15,14,1,2650.7,0.9667,1,1,0,0.0112,733
2020-12-31,733,1239,24,22,2,1689.5,0.9333,1,1,0,0.0174,733
2021-01-31,733,1244,28,23,2,1622.6,0.9333,1,1,0,0.0182,733
2021-02-28,733,1249,37,32,1,1170.9,0.9667,1,1,0,0.025,733
2021-03-31,733,1263,64,50,2,757.8,0.9333,1,1,0,0.0381,733
2021-04-30,733,1272,58,49,1,778.8,0.9667,1,1,0,0.0371,733
2021-05-31,733,1278,27,21,2,1825.7,0.9333,1,1,0,0.0162,733
2021-06-30,733,1282,26,22,0,1748.2,1.0,0,1,0,0.0169,733
2021-07-31,733,1283,11,10,0,3849.0,1.0,0,1,0,0.0077,733
2021-08-31,733,1289,28,22,2,1757.7,0.9333,1,1,0,0.0168,733
2021-09-30,733,1293,24,20,0,1939.5,1.0,0,1,0,0.0152,733
2021-10-31,733,1296,29,26,2,1495.4,0.9333,1,1,0,0.0197,733
2021-11-30,733,1303,31,24,1,1628.8,0.9667,1,1,0,0.0181,733
2021-12-31,733,1306,27,24,0,1632.5,1.0,0,1,0,0.018,733
2022-01-31,733,1312,28,22,2,1789.1,0.9333,1,1,0,0.0165,733
2022-02-28,733,1317,26,21,0,1881.4,1.0,0,1,0,0.0157,733
2022-03-31,733,1328,49,38,2,1048.4,0.9333,1,1,0,0.0278,733
2022-04-30,733,1333,44,39,2,1025.4,0.9333,1,1,0,0.0284,733
2022-05-31,733,1337,26,22,0,1823.2,1.0,0,1,0,0.0162,733
2022-06-30,733,1342,28,23,0,1750.4,1.0,0,1,0,0.0168,733
2022-07-31,733,1344,11,9,0,4480.0,1.0,0,1,0,0.0067,733
2022-08-31,733,1344,8,8,1,5040.0,0.9667,1,1,0,0.0059,733
2022-09-30,733,1345,6,5,2,8070.0,0.9333,1,1,0,0.0037,733
2022-10-31,733,1346,6,5,0,8076.0,1.0,0,1,0,0.0037,733
2022-11-30,733,1346,1,1,1,40380.0,0.9667,1,1,0,0.0007,733
2022-12-31,733,1346,3,3,0,13460.0,1.0,0,1,0,0.0022,733
2012-07-31,734,121,47,37,1,98.1,0.9667,1,1,0,0.2342,734
2012-08-31,734,151,187,157,6,28.9,0.8,1,0,0,0.5097,734
2012-09-30,734,167,137,121,0,41.4,1.0,0,0,0,0.4201,734
2012-10-31,734,180,132,119,1,45.4,0.9667,1,0,0,0.398,734
2012-11-30,734,198,128,110,2,54.0,0.9333,1,0,0,0.3571,734
2012-12-31,734,215,102,85,1,75.9,0.9667,1,0,0,0.2833,734
2013-01-31,734,223,77,69,0,97.0,1.0,0,1,0,0.2363,734
2013-02-28,734,241,103,85,1,85.1,0.9667,1,0,0,0.2607,734
2013-03-31,734,254,96,83,2,91.8,0.9333,1,1,0,0.2463,734
2013-04-30,734,272,96,78,2,104.6,0.9333,1,1,0,0.2229,734
2013-05-31,734,278,57,51,2,163.5,0.9333,1,1,0,0.155,734
2013-06-30,734,287,43,34,1,253.2,0.9667,1,1,0,0.1059,734
2013-07-31,734,297,46,36,0,247.5,1.0,0,1,0,0.1081,734
2013-08-31,734,342,227,182,1,56.4,0.9667,1,0,0,0.3473,734
2013-09-30,734,379,165,128,0,88.8,1.0,0,0,0,0.2525,734
2013-10-31,734,392,127,114,1,103.2,0.9667,1,1,0,0.2253,734
2013-11-30,734,405,134,121,2,100.4,0.9333,1,1,0,0.23,734
2013-12-31,734,420,127,112,1,112.5,0.9667,1,1,0,0.2105,734
2014-01-31,734,442,129,107,0,123.9,1.0,0,1,0,0.1949,734
2014-02-28,734,469,125,98,1,143.6,0.9667,1,1,0,0.1728,734
2014-03-31,734,488,111,92,2,159.1,0.9333,1,1,0,0.1586,734
2014-04-30,734,502,107,93,0,161.9,1.0,0,1,0,0.1563,734
2014-05-31,734,508,57,51,2,298.8,0.9333,1,1,0,0.0912,734
2014-06-30,734,512,34,30,2,512.0,0.9333,1,1,0,0.0554,734
2014-07-31,734,515,21,18,0,858.3,1.0,0,1,0,0.0338,734
2014-08-31,734,522,32,25,0,626.4,1.0,0,1,0,0.0457,734
2014-09-30,734,527,47,42,2,376.4,0.9333,1,1,0,0.0738,734
2014-10-31,734,569,248,206,1,82.9,0.9667,1,0,0,0.2658,734
2014-11-30,734,597,126,98,2,182.8,0.9333,1,1,0,0.141,734
2014-12-31,734,631,163,129,1,146.7,0.9667,1,1,0,0.1697,734
2015-01-31,734,647,138,122,0,159.1,1.0,0,1,0,0.1586,734
2015-02-28,734,685,170,132,2,155.7,0.9333,1,1,0,0.1616,734
2015-03-31,734,708,104,81,0,262.2,1.0,0,1,0,0.1027,734
2015-04-30,734,719,119,108,0,199.7,1.0,0,1,0,0.1306,734
2015-05-31,734,733,73,59,1,372.7,0.9667,1,1,0,0.0745,734
2015-06-30,734,748,92,77,0,291.4,1.0,0,1,0,0.0933,734
2015-07-31,734,758,52,42,2,541.4,0.9333,1,1,0,0.0525,734
2015-08-31,734,771,58,45,2,514.0,0.9333,1,1,0,0.0551,734
2015-09-30,734,785,64,50,2,471.0,0.9333,1,1,0,0.0599,734
2015-10-31,734,794,72,63,1,378.1,0.9667,1,1,0,0.0735,734
2015-11-30,734,799,31,26,1,921.9,0.9667,1,1,0,0.0315,734
2015-12-31,734,805,30,24,2,1006.2,0.9333,1,1,0,0.029,734
2016-01-31,734,806,15,14,1,1727.1,0.9667,1,1,0,0.0171,734
2016-02-29,734,807,8,7,2,3458.6,0.9333,1,1,0,0.0086,734
2016-03-31,734,810,28,25,1,972.0,0.9667,1,1,0,0.0299,734
2016-04-30,734,817,39,32,0,765.9,1.0,0,1,0,0.0377,734
2016-05-31,734,819,14,12,1,2047.5,0.9667,1,1,0,0.0144,734
2016-06-30,734,823,23,19,1,1299.5,0.9667,1,1,0,0.0226,734
2016-07-31,734,826,19,16,1,1548.8,0.9667,1,1,0,0.019,734
2016-08-31,734,833,64,57,2,438.4,0.9333,1,1,0,0.064,734
2016-09-30,734,843,62,52,2,486.3,0.9333,1,1,0,0.0581,734
2016-10-31,734,856,66,53,0,484.5,1.0,0,1,0,0.0583,734
2016-11-30,734,867,53,42,1,619.3,0.9667,1,1,0,0.0462,734
2016-12-31,734,872,52,47,2,556.6,0.9333,1,1,0,0.0511,734
2017-01-31,734,879,42,35,1,753.4,0.9667,1,1,0,0.0383,734
2017-02-28,734,889,74,64,1,416.7,0.9667,1,1,0,0.0672,734
2017-03-31,734,898,48,39,1,690.8,0.9667,1,1,0,0.0416,734
2017-04-30,734,908,64,54,1,504.4,0.9667,1,1,0,0.0561,734
2017-05-31,734,912,46,42,0,651.4,1.0,0,1,0,0.044,734
2017-06-30,734,917,48,43,1,639.8,0.9667,1,1,0,0.0448,734
2017-07-31,734,921,26,22,2,1255.9,0.9333,1,1,0,0.0233,734
2017-08-31,734,926,44,39,0,712.3,1.0,0,1,0,0.0404,734
2017-09-30,734,935,57,48,1,584.4,0.9667,1,1,0,0.0488,734
2017-10-31,734,945,94,84,1,337.5,0.9667,1,1,0,0.0816,734
2017-11-30,734,955,88,78,2,367.3,0.9333,1,1,0,0.0755,734
2017-12-31,734,966,72,61,2,475.1,0.9333,1,1,0,0.0594,734
2018-01-31,734,971,57,52,2,560.2,0.9333,1,1,0,0.0508,734
2018-02-28,734,979,63,55,0,534.0,1.0,0,1,0,0.0532,734
2018-03-31,734,987,68,60,0,493.5,1.0,0,1,0,0.0573,734
2018-04-30,734,1011,113,89,0,340.8,1.0,0,1,0,0.0809,734
2018-05-31,734,1024,63,50,2,614.4,0.9333,1,1,0,0.0466,734
2018-06-30,734,1033,48,39,1,794.6,0.9667,1,1,0,0.0364,734
2018-07-31,734,1038,36,31,1,1004.5,0.9667,1,1,0,0.029,734
2018-08-31,734,1042,24,20,0,1563.0,1.0,0,1,0,0.0188,734
2018-09-30,734,1058,72,56,0,566.8,1.0,0,1,0,0.0503,734
2018-10-31,734,1065,77,70,0,456.4,1.0,0,1,0,0.0617,734
2018-11-30,734,1082,76,59,0,550.2,1.0,0,1,0,0.0517,734
2018-12-31,734,1105,103,80,1,414.4,0.9667,1,1,0,0.0675,734
2019-01-31,734,1115,47,37,1,904.1,0.9667,1,1,0,0.0321,734
2019-02-28,734,1122,53,46,0,731.7,1.0,0,1,0,0.0394,734
2019-03-31,734,1132,59,49,0,693.1,1.0,0,1,0,0.0415,734
2019-04-30,734,1144,66,54,0,635.6,1.0,0,1,0,0.0451,734
2019-05-31,734,1150,43,37,0,932.4,1.0,0,1,0,0.0312,734
2019-06-30,734,1157,32,25,2,1388.4,0.9333,1,1,0,0.0212,734
2019-07-31,734,1165,39,31,0,1127.4,1.0,0,1,0,0.0259,734
2019-08-31,734,1180,92,77,0,459.7,1.0,0,1,0,0.0613,734
2019-09-30,734,1187,43,36,2,989.2,0.9333,1,1,0,0.0294,734
2019-10-31,734,1197,49,39,2,920.8,0.9333,1,1,0,0.0316,734
2019-11-30,734,1201,37,33,1,1091.8,0.9667,1,1,0,0.0267,734
2019-12-31,734,1207,30,24,1,1508.8,0.9667,1,1,0,0.0195,734
2020-01-31,734,1221,88,74,2,495.0,0.9333,1,1,0,0.0571,734
2020-02-29,734,1231,78,68,2,543.1,0.9333,1,1,0,0.0523,734
2020-03-31,734,1250,85,66,2,568.2,0.9333,1,1,0,0.0502,734
2020-04-30,734,1266,89,73,2,520.3,0.9333,1,1,0,0.0545,734
2020-05-31,734,1270,33,29,2,1313.8,0.9333,1,1,0,0.0223,734
2020-06-30,734,1275,26,21,2,1821.4,0.9333,1,1,0,0.0162,734
2020-07-31,734,1280,28,23,0,1669.6,1.0,0,1,0,0.0177,734
2020-08-31,734,1284,19,15,0,2568.0,1.0,0,1,0,0.0115,734
2020-09-30,734,1286,11,9,2,4286.7,0.9333,1,1,0,0.0069,734
2020-10-31,734,1290,28,24,1,1612.5,0.9667,1,1,0,0.0183,734
2020-11-30,734,1291,15,14,1,2766.4,0.9667,1,1,0,0.0107,734
2020-12-31,734,1295,26,22,2,1765.9,0.9333,1,1,0,0.0167,734
2021-01-31,734,1301,29,23,1,1697.0,0.9667,1,1,0,0.0174,734
2021-02-28,734,1310,41,32,1,1228.1,0.9667,1,1,0,0.0238,734
2021-03-31,734,1324,64,50,0,794.4,1.0,0,1,0,0.0364,734
2021-04-30,734,1334,59,49,2,816.7,0.9333,1,1,0,0.0354,734
2021-05-31,734,1337,24,21,0,1910.0,1.0,0,1,0,0.0155,734
2021-06-30,734,1341,26,22,0,1828.6,1.0,0,1,0,0.0161,734
2021-07-31,734,1342,11,10,0,4026.0,1.0,0,1,0,0.0074,734
2021-08-31,734,1348,28,22,0,1838.2,1.0,0,1,0,0.0161,734
2021-09-30,734,1351,23,20,2,2026.5,0.9333,1,1,0,0.0146,734
2021-10-31,734,1356,31,26,0,1564.6,1.0,0,1,0,0.0188,734
2021-11-30,734,1362,30,24,2,1702.5,0.9333,1,1,0,0.0173,734
2021-12-31,734,1366,28,24,1,1707.5,0.9667,1,1,0,0.0173,734
2022-01-31,734,1370,26,22,2,1868.2,0.9333,1,1,0,0.0158,734
2022-02-28,734,1372,23,21,2,1960.0,0.9333,1,1,0,0.0151,734
2022-03-31,734,1380,46,38,0,1089.5,1.0,0,1,0,0.0268,734
2022-04-30,734,1388,47,39,2,1067.7,0.9333,1,1,0,0.0273,734
2022-05-31,734,1391,25,22,2,1896.8,0.9333,1,1,0,0.0156,734
2022-06-30,734,1396,28,23,1,1820.9,0.9667,1,1,0,0.0162,734
2022-07-31,734,1398,11,9,2,4660.0,0.9333,1,1,0,0.0064,734
2022-08-31,734,1400,10,8,1,5250.0,0.9667,1,1,0,0.0057,734
2022-09-30,734,1401,6,5,0,8406.0,1.0,0,1,0,0.0036,734
2022-10-31,734,1402,6,5,1,8412.0,0.9667,1,1,0,0.0036,734
2022-11-30,734,1402,1,1,1,42060.0,0.9667,1,1,0,0.0007,734
2022-12-31,734,1402,3,3,1,14020.0,0.9667,1,1,0,0.0021,734
2015-03-31,735,293,113,90,1,97.7,0.9667,1,1,0,0.235,735
2015-04-30,735,322,137,108,2,89.4,0.9333,1,0,0,0.2512,735
2015-05-31,735,340,79,61,1,167.2,0.9667,1,1,0,0.1521,735
2015-06-30,735,356,74,58,0,184.1,1.0,0,1,0,0.1401,735
2015-07-31,735,364,51,43,0,254.0,1.0,0,1,0,0.1057,735
2015-08-31,735,370,73,67,1,165.7,0.9667,1,1,0,0.1533,735
2015-09-30,735,384,68,54,1,213.3,0.9667,1,1,0,0.1233,735
2015-10-31,735,394,83,73,2,161.9,0.9333,1,1,0,0.1563,735
2015-11-30,735,414,89,69,2,180.0,0.9333,1,1,0,0.1429,735
2015-12-31,735,424,106,96,0,132.5,1.0,0,1,0,0.1846,735
2016-01-31,735,431,52,45,2,287.3,0.9333,1,1,0,0.0945,735
2016-02-29,735,444,76,63,1,211.4,0.9667,1,1,0,0.1243,735
2016-03-31,735,452,68,60,1,226.0,0.9667,1,1,0,0.1172,735
2016-04-30,735,468,94,78,0,180.0,1.0,0,1,0,0.1429,735
2016-05-31,735,479,59,48,2,299.4,0.9333,1,1,0,0.0911,735
2016-06-30,735,500,99,78,0,192.3,1.0,0,1,0,0.1349,735
2016-07-31,735,505,42,37,1,409.5,0.9667,1,1,0,0.0683,735
2016-08-31,735,512,57,50,1,307.2,0.9667,1,1,0,0.089,735
2016-09-30,735,516,40,36,0,430.0,1.0,0,1,0,0.0652,735
2016-10-31,735,521,51,46,1,339.8,0.9667,1,1,0,0.0811,735
2016-11-30,735,528,49,42,1,377.1,0.9667,1,1,0,0.0737,735
2016-12-31,735,541,82,69,0,235.2,1.0,0,1,0,0.1131,735
2017-01-31,735,543,24,22,1,740.5,0.9667,1,1,0,0.0389,735
2017-02-28,735,548,49,44,1,373.6,0.9667,1,1,0,0.0743,735
2017-03-31,735,553,44,39,0,425.4,1.0,0,1,0,0.0659,735
2017-04-30,735,565,67,55,1,308.2,0.9667,1,1,0,0.0887,735
2017-05-31,735,574,55,46,0,374.3,1.0,0,1,0,0.0742,735
2017-06-30,735,583,45,36,2,485.8,0.9333,1,1,0,0.0582,735
2017-07-31,735,586,30,27,1,651.1,0.9667,1,1,0,0.044,735
2017-08-31,735,591,35,30,0,591.0,1.0,0,1,0,0.0483,735
2017-09-30,735,594,37,34,1,524.1,0.9667,1,1,0,0.0541,735
2017-10-31,735,604,46,36,1,503.3,0.9667,1,1,0,0.0562,735
2017-11-30,735,613,50,41,0,448.5,1.0,0,1,0,0.0627,735
2017-12-31,735,621,44,36,0,517.5,1.0,0,1,0,0.0548,735
2018-01-31,735,624,15,12,2,1560.0,0.9333,1,1,0,0.0189,735
2018-02-28,735,630,31,25,2,756.0,0.9333,1,1,0,0.0382,735
2018-03-31,735,636,37,31,1,615.5,0.9667,1,1,0,0.0465,735
2018-04-30,735,640,31,27,1,711.1,0.9667,1,1,0,0.0405,735
2018-05-31,735,644,29,25,2,772.8,0.9333,1,1,0,0.0374,735
2018-06-30,735,645,13,12,2,1612.5,0.9333,1,1,0,0.0183,735
2018-07-31,735,648,18,15,1,1296.0,0.9667,1,1,0,0.0226,735
2018-08-31,735,654,32,26,0,754.6,1.0,0,1,0,0.0382,735
2018-09-30,735,655,13,12,1,1637.5,0.9667,1,1,0,0.018,735
2018-10-31,735,657,11,9,0,2190.0,1.0,0,1,0,0.0135,735
2018-11-30,735,660,17,14,2,1414.3,0.9333,1,1,0,0.0208,735
2018-12-31,735,661,17,16,2,1239.4,0.9333,1,1,0,0.0236,735
2019-01-31,735,662,10,9,2,2206.7,0.9333,1,1,0,0.0134,735
2019-02-28,735,664,19,17,0,1171.8,1.0,0,1,0,0.025,735
2019-03-31,735,665,8,7,1,2850.0,0.9667,1,1,0,0.0104,735
2019-04-30,735,668,15,12,0,1670.0,1.0,0,1,0,0.0176,735
2019-05-31,735,669,10,9,2,2230.0,0.9333,1,1,0,0.0133,735
2019-06-30,735,670,8,7,1,2871.4,0.9667,1,1,0,0.0103,735
2019-07-31,735,673,15,12,0,1682.5,1.0,0,1,0,0.0175,735
2019-08-31,735,673,7,7,0,2884.3,1.0,0,1,0,0.0103,735
2019-09-30,735,674,10,9,1,2246.7,0.9667,1,1,0,0.0132,735
2019-10-31,735,675,5,4,1,5062.5,0.9667,1,1,0,0.0059,735
2019-11-30,735,675,6,6,0,3375.0,1.0,0,1,0,0.0088,735
2019-12-31,735,676,8,7,0,2897.1,1.0,0,1,0,0.0102,735
2020-01-31,735,677,8,7,2,2901.4,0.9333,1,1,0,0.0102,735
2020-02-29,735,679,13,11,0,1851.8,1.0,0,1,0,0.0159,735
2020-03-31,735,682,14,11,1,1860.0,0.9667,1,1,0,0.0159,735
2020-04-30,735,686,21,17,1,1210.6,0.9667,1,1,0,0.0242,735
2020-05-31,735,690,19,15,0,1380.0,1.0,0,1,0,0.0213,735
2020-06-30,735,691,6,5,2,4146.0,0.9333,1,1,0,0.0072,735
2020-07-31,735,692,7,6,0,3460.0,1.0,0,1,0,0.0086,735
2020-08-31,735,692,7,7,1,2965.7,0.9667,1,1,0,0.01,735
2020-09-30,735,693,11,10,2,2079.0,0.9333,1,1,0,0.0142,735
2020-10-31,735,698,25,20,1,1047.0,0.9667,1,1,0,0.0279,735
2020-11-30,735,701,14,11,1,1911.8,0.9667,1,1,0,0.0154,735
2020-12-31,735,706,25,20,1,1059.0,0.9667,1,1,0,0.0275,735
2021-01-31,735,708,13,11,2,1930.9,0.9333,1,1,0,0.0153,735
2021-02-28,735,710,12,10,2,2130.0,0.9333,1,1,0,0.0139,735
2021-03-31,735,715,28,23,1,932.6,0.9667,1,1,0,0.0312,735
2021-04-30,735,719,21,17,1,1268.8,0.9667,1,1,0,0.0231,735
2021-05-31,735,720,9,8,0,2700.0,1.0,0,1,0,0.011,735
2021-06-30,735,720,8,8,2,2700.0,0.9333,1,1,0,0.011,735
2021-07-31,735,720,6,6,1,3600.0,0.9667,1,1,0,0.0083,735
2021-08-31,735,721,8,7,2,3090.0,0.9333,1,1,0,0.0096,735
2021-09-30,735,722,7,6,0,3610.0,1.0,0,1,0,0.0082,735
2021-10-31,735,722,2,2,1,10830.0,0.9667,1,1,0,0.0028,735
2021-11-30,735,722,1,1,1,21660.0,0.9667,1,1,0,0.0014,735
2021-12-31,735,722,6,6,0,3610.0,1.0,0,1,0,0.0082,735
2022-01-31,735,722,2,2,0,10830.0,1.0,0,1,0,0.0028,735
2022-02-28,735,723,8,7,0,3098.6,1.0,0,1,0,0.0096,735
2022-03-31,735,723,2,2,0,10845.0,1.0,0,1,0,0.0028,735
2022-04-30,735,724,7,6,2,3620.0,0.9333,1,1,0,0.0082,735
2022-05-31,735,724,4,4,1,5430.0,0.9667,1,1,0,0.0055,735
2022-06-30,735,725,8,7,2,3107.1,0.9333,1,1,0,0.0096,735
2022-07-31,735,725,5,5,2,4350.0,0.9333,1,1,0,0.0068,735
2022-08-31,735,726,6,5,2,4356.0,0.9333,1,1,0,0.0068,735
2022-09-30,735,727,7,6,1,3635.0,0.9667,1,1,0,0.0082,735
2022-10-31,735,728,8,7,1,3120.0,0.9667,1,1,0,0.0095,735
2022-11-30,735,728,4,4,2,5460.0,0.9333,1,1,0,0.0055,735
2022-12-31,735,729,10,9,1,2430.0,0.9667,1,1,0,0.0122,735
2015-03-31,736,296,116,90,2,98.7,0.9333,1,1,0,0.2332,736
2015-04-30,736,326,138,108,2,90.6,0.9333,1,1,0,0.2488,736
2015-05-31,736,333,68,61,0,163.8,1.0,0,1,0,0.1548,736
2015-06-30,736,350,75,58,0,181.0,1.0,0,1,0,0.1422,736
2015-07-31,736,355,48,43,1,247.7,0.9667,1,1,0,0.108,736
2015-08-31,736,368,80,67,1,164.8,0.9667,1,1,0,0.154,736
2015-09-30,736,376,62,54,2,208.9,0.9333,1,1,0,0.1256,736
2015-10-31,736,385,82,73,1,158.2,0.9667,1,1,0,0.1594,736
2015-11-30,736,400,84,69,0,173.9,1.0,0,1,0,0.1471,736
2015-12-31,736,424,120,96,1,132.5,0.9667,1,1,0,0.1846,736
2016-01-31,736,431,52,45,0,287.3,1.0,0,1,0,0.0945,736
2016-02-29,736,444,76,63,2,211.4,0.9333,1,1,0,0.1243,736
2016-03-31,736,450,66,60,1,225.0,0.9667,1,1,0,0.1176,736
2016-04-30,736,473,101,78,2,181.9,0.9333,1,1,0,0.1416,736
2016-05-31,736,481,56,48,1,300.6,0.9667,1,1,0,0.0907,736
2016-06-30,736,493,90,78,0,189.6,1.0,0,1,0,0.1366,736
2016-07-31,736,500,44,37,1,405.4,0.9667,1,1,0,0.0689,736
2016-08-31,736,506,56,50,2,303.6,0.9333,1,1,0,0.0899,736
2016-09-30,736,510,40,36,2,425.0,0.9333,1,1,0,0.0659,736
2016-10-31,736,519,55,46,2,338.5,0.9333,1,1,0,0.0814,736
2016-11-30,736,529,52,42,0,377.9,1.0,0,1,0,0.0736,736
2016-12-31,736,547,87,69,1,237.8,0.9667,1,1,0,0.112,736
2017-01-31,736,553,28,22,0,754.1,1.0,0,1,0,0.0383,736
2017-02-28,736,560,51,44,0,381.8,1.0,0,1,0,0.0728,736
2017-03-31,736,567,46,39,2,436.2,0.9333,1,1,0,0.0644,736
2017-04-30,736,582,70,55,2,317.5,0.9333,1,1,0,0.0863,736
2017-05-31,736,592,56,46,2,386.1,0.9333,1,1,0,0.0721,736
2017-06-30,736,601,45,36,1,500.8,0.9667,1,1,0,0.0565,736
2017-07-31,736,606,32,27,2,673.3,0.9333,1,1,0,0.0427,736
2017-08-31,736,610,34,30,1,610.0,0.9667,1,1,0,0.0469,736
2017-09-30,736,619,43,34,1,546.2,0.9667,1,1,0,0.0521,736
2017-10-31,736,628,45,36,0,523.3,1.0,0,1,0,0.0542,736
2017-11-30,736,634,47,41,2,463.9,0.9333,1,1,0,0.0607,736
2017-12-31,736,640,42,36,1,533.3,0.9667,1,1,0,0.0533,736
2018-01-31,736,643,15,12,1,1607.5,0.9667,1,1,0,0.0183,736
2018-02-28,736,646,28,25,2,775.2,0.9333,1,1,0,0.0373,736
2018-03-31,736,650,35,31,1,629.0,0.9667,1,1,0,0.0455,736
2018-04-30,736,654,31,27,1,726.7,0.9667,1,1,0,0.0396,736
2018-05-31,736,658,29,25,0,789.6,1.0,0,1,0,0.0366,736
2018-06-30,736,660,14,12,1,1650.0,0.9667,1,1,0,0.0179,736
2018-07-31,736,663,18,15,0,1326.0,1.0,0,1,0,0.0221,736
2018-08-31,736,670,33,26,0,773.1,1.0,0,1,0,0.0374,736
2018-09-30,736,673,15,12,2,1682.5,0.9333,1,1,0,0.0175,736
2018-10-31,736,674,10,9,2,2246.7,0.9333,1,1,0,0.0132,736
2018-11-30,736,675,15,14,2,1446.4,0.9333,1,1,0,0.0203,736
2018-12-31,736,677,18,16,0,1269.4,1.0,0,1,0,0.0231,736
2019-01-31,736,679,11,9,0,2263.3,1.0,0,1,0,0.0131,736
2019-02-28,736,683,21,17,1,1205.3,0.9667,1,1,0,0.0243,736
2019-03-31,736,684,8,7,2,2931.4,0.9333,1,1,0,0.0101,736
2019-04-30,736,685,13,12,0,1712.5,1.0,0,1,0,0.0172,736
2019-05-31,736,686,10,9,1,2286.7,0.9667,1,1,0,0.0129,736
2019-06-30,736,686,7,7,2,2940.0,0.9333,1,1,0,0.0101,736
2019-07-31,736,688,14,12,0,1720.0,1.0,0,1,0,0.0171,736
2019-08-31,736,690,9,7,0,2957.1,1.0,0,1,0,0.01,736
2019-09-30,736,691,10,9,0,2303.3,1.0,0,1,0,0.0129,736
2019-10-31,736,691,4,4,1,5182.5,0.9667,1,1,0,0.0058,736
2019-11-30,736,692,7,6,0,3460.0,1.0,0,1,0,0.0086,736
2019-12-31,736,693,8,7,1,2970.0,0.9667,1,1,0,0.01,736
