customer_id,signup_date,gender,age_group,acquisition_channel,locationszip
42581,2020-10-12,Female,25-34,referral,8260
42582,2017-05-22,Male,25-34,direct,8260
42583,2013-11-03,Male,35-44,email_campaign,8270
42584,2014-12-18,Male,45-54,organic_search,8270
42585,2021-12-25,Non-binary,35-44,organic_search,8270
42586,2013-11-20,Male,35-44,social_media,8270
42587,2020-06-14,Male,55+,paid_search,8270
42588,2013-10-22,Female,18-24,paid_search,8302
42589,2021-06-09,Female,45-54,paid_search,8302
42590,2020-10-27,Female,55+,paid_search,8302
42593,2022-02-19,Non-binary,45-54,organic_search,8310
42595,2020-05-09,Male,25-34,email_campaign,8310
42596,2022-05-08,Male,45-54,paid_search,8310
42597,2022-02-19,Male,55+,paid_search,8310
42598,2021-10-26,Female,35-44,social_media,8311
42599,2019-03-10,Female,35-44,referral,8311
42602,2022-11-22,Male,25-34,organic_search,8311
42604,2020-02-14,Female,25-34,social_media,8312
42605,2013-12-19,Male,25-34,referral,8312
42606,2022-05-14,Female,18-24,social_media,8312
42607,2018-06-26,Non-binary,45-54,social_media,8312
42609,2022-09-03,Female,55+,organic_search,8313
42610,2012-06-26,Male,25-34,organic_search,8313
42611,2019-04-15,Male,35-44,social_media,8313
42612,2022-02-07,Male,25-34,email_campaign,8313
42613,2016-03-05,Female,25-34,organic_search,8314
42615,2019-09-17,Non-binary,45-54,social_media,8314
42616,2016-11-19,Male,18-24,paid_search,8314
42617,2022-06-27,Male,25-34,organic_search,8314
42618,2018-10-10,Male,35-44,paid_search,8315
42619,2022-01-16,Male,55+,paid_search,8315
42620,2022-05-03,Female,18-24,referral,8315
42622,2022-04-18,Female,45-54,organic_search,8315
42623,2012-11-12,Male,35-44,direct,8316
42625,2019-05-07,Female,45-54,direct,8316
42626,2021-06-16,Female,45-54,referral,8316
42627,2014-07-03,Male,18-24,organic_search,8316
42629,2020-05-16,Female,25-34,organic_search,8317
42630,2016-08-31,Male,18-24,social_media,8317
42631,2022-06-01,Male,18-24,organic_search,8317
42633,2014-10-27,Male,25-34,organic_search,8318
42636,2020-08-07,Male,35-44,paid_search,8318
42637,2020-09-14,Female,18-24,organic_search,8318
42638,2016-12-30,Female,45-54,social_media,8319
42639,2018-09-15,Male,35-44,organic_search,8319
42640,2020-08-27,Non-binary,45-54,direct,8319
42641,2018-09-21,Female,35-44,referral,8319
42642,2019-10-10,Male,25-34,social_media,8319
42646,2021-02-11,Male,18-24,organic_search,8320
42647,2019-03-22,Female,25-34,social_media,8320
42648,2016-07-19,Female,45-54,organic_search,8322
42649,2021-02-27,Female,25-34,organic_search,8322
42650,2014-02-28,Female,45-54,referral,8322
42651,2021-10-29,Male,25-34,organic_search,8322
42653,2022-04-07,Non-binary,55+,organic_search,8323
42654,2014-05-31,Male,25-34,organic_search,8323
42655,2022-05-22,Female,45-54,email_campaign,8323
42656,2020-01-30,Female,25-34,organic_search,8323
42657,2018-06-19,Female,45-54,organic_search,8323
42658,2020-06-25,Male,45-54,paid_search,8324
42659,2021-11-26,Female,45-54,referral,8324
42660,2022-04-08,Female,18-24,social_media,8324
42661,2020-11-19,Female,35-44,social_media,8324
42664,2016-08-05,Male,35-44,direct,8326
42665,2022-04-17,Female,35-44,email_campaign,8326
42666,2016-12-16,Male,25-34,social_media,8326
42667,2013-07-25,Male,55+,direct,8326
42669,2021-05-21,Female,25-34,social_media,8327
42671,2020-06-13,Female,35-44,paid_search,8327
42672,2017-10-19,Female,45-54,social_media,8327
42674,2020-03-23,Female,25-34,paid_search,8328
42675,2021-04-25,Male,45-54,direct,8328
42676,2022-02-05,Female,45-54,paid_search,8328
42677,2017-06-01,Male,25-34,paid_search,8328
42678,2020-11-07,Female,45-54,organic_search,8330
42679,2020-08-30,Female,25-34,organic_search,8330
42680,2019-05-04,Male,35-44,social_media,8330
42681,2020-05-19,Male,55+,social_media,8330
42682,2022-08-30,Female,55+,paid_search,8330
42683,2019-05-15,Male,35-44,paid_search,8332
42684,2019-03-16,Male,18-24,referral,8332
42685,2020-01-16,Female,35-44,paid_search,8332
42686,2019-02-12,Non-binary,25-34,social_media,8332
42687,2019-10-02,Male,25-34,direct,8332
42688,2021-03-11,Female,18-24,social_media,8340
42689,2013-12-19,Male,45-54,organic_search,8340
42691,2022-11-30,Male,35-44,social_media,8340
42692,2018-06-20,Male,45-54,social_media,8340
42694,2020-08-20,Male,35-44,referral,8341
42695,2017-02-15,Male,55+,social_media,8341
42696,2019-12-02,Male,55+,direct,8341
42698,2020-12-05,Female,25-34,paid_search,8342
42699,2016-03-08,Male,45-54,email_campaign,8342
42700,2014-08-29,Female,55+,organic_search,8342
42701,2014-11-28,Female,55+,paid_search,8342
42702,2019-05-01,Female,18-24,direct,8342
42703,2018-05-24,Male,18-24,paid_search,8343
42704,2022-01-04,Female,18-24,direct,8343
42705,2019-04-20,Male,18-24,social_media,8343
42706,2018-03-31,Female,55+,organic_search,8343
42707,2018-09-08,Female,25-34,email_campaign,8343
42708,2021-11-09,Male,25-34,email_campaign,8344
42709,2019-05-23,Male,35-44,referral,8344
42710,2021-07-24,Male,45-54,paid_search,8344
42711,2021-12-18,Male,45-54,referral,8344
42713,2018-09-10,Female,18-24,social_media,8345
42714,2020-06-08,Female,18-24,email_campaign,8345
42715,2018-09-12,Female,35-44,social_media,8345
42716,2016-04-22,Female,25-34,paid_search,8345
42717,2022-06-14,Female,35-44,social_media,8345
42718,2019-08-17,Female,35-44,paid_search,8346
42719,2019-03-05,Female,45-54,referral,8346
42720,2022-10-16,Female,25-34,referral,8346
42721,2017-10-05,Male,55+,paid_search,8346
42722,2017-07-15,Non-binary,18-24,paid_search,8346
42723,2014-07-10,Male,55+,referral,8347
42724,2021-09-17,Female,55+,referral,8347
42725,2019-03-28,Male,25-34,organic_search,8347
42726,2016-01-28,Male,45-54,email_campaign,8347
42727,2015-03-19,Male,25-34,organic_search,8347
42728,2016-01-18,Male,18-24,direct,8348
42729,2019-11-06,Male,45-54,paid_search,8348
42730,2016-05-07,Female,35-44,organic_search,8348
42731,2021-02-21,Female,55+,organic_search,8348
42732,2020-04-20,Male,18-24,referral,8348
42734,2022-02-12,Female,25-34,organic_search,8349
42735,2019-05-20,Male,45-54,email_campaign,8349
42736,2021-05-22,Female,35-44,organic_search,8349
42737,2017-01-23,Male,18-24,direct,8349
42738,2021-06-24,Female,18-24,direct,8350
42740,2022-03-13,Male,25-34,organic_search,8350
42741,2018-03-17,Female,25-34,email_campaign,8350
42743,2016-11-16,Male,45-54,organic_search,8352
42744,2015-06-20,Male,18-24,direct,8352
42745,2022-03-20,Female,45-54,organic_search,8352
42746,2020-06-25,Female,35-44,direct,8352
42748,2020-07-01,Female,25-34,email_campaign,8353
42749,2015-09-12,Non-binary,35-44,organic_search,8353
42750,2021-01-05,Male,35-44,organic_search,8353
42752,2022-07-24,Female,35-44,paid_search,8353
42753,2019-09-07,Male,35-44,organic_search,8360
42754,2022-06-09,Male,35-44,social_media,8360
42755,2020-06-27,Female,25-34,social_media,8360
42757,2017-07-04,Female,45-54,organic_search,8360
42758,2014-11-06,Male,45-54,email_campaign,8361
42759,2018-06-06,Female,25-34,social_media,8361
42760,2021-11-15,Non-binary,25-34,social_media,8361
42761,2012-08-22,Female,18-24,referral,8361
42762,2021-08-17,Female,35-44,social_media,8361
42763,2019-03-16,Female,45-54,email_campaign,8362
42764,2016-12-06,Male,18-24,paid_search,8362
42765,2015-12-13,Male,25-34,social_media,8362
42766,2018-05-11,Female,35-44,organic_search,8362
42767,2022-05-05,Male,35-44,organic_search,8362
42768,2021-06-20,Male,35-44,email_campaign,8401
42769,2018-07-08,Male,45-54,referral,8401
42770,2018-04-17,Female,45-54,direct,8401
42771,2021-09-20,Female,18-24,paid_search,8401
42773,2018-12-01,Male,18-24,paid_search,8402
42774,2020-08-30,Male,45-54,organic_search,8402
42775,2022-06-09,Male,55+,referral,8402
42776,2020-12-27,Female,55+,organic_search,8402
42777,2021-07-16,Male,25-34,email_campaign,8402
42778,2022-07-28,Female,35-44,organic_search,8403
42779,2020-01-31,Male,35-44,organic_search,8403
42780,2019-10-27,Male,35-44,organic_search,8403
42781,2022-09-25,Female,25-34,referral,8403
42782,2022-06-18,Female,25-34,direct,8403
42783,2021-01-26,Female,25-34,organic_search,8404
42784,2020-08-31,Male,35-44,social_media,8404
42785,2020-06-22,Female,45-54,organic_search,8404
42786,2018-12-07,Male,45-54,organic_search,8404
42787,2022-08-29,Male,35-44,paid_search,8404
42788,2021-01-17,Female,25-34,referral,8406
42789,2014-12-17,Male,25-34,organic_search,8406
42790,2018-10-08,Non-binary,25-34,social_media,8406
42791,2015-07-29,Female,25-34,organic_search,8406
42792,2021-10-30,Female,35-44,paid_search,8406
42793,2021-12-16,Female,35-44,referral,8501
42794,2017-01-17,Male,45-54,email_campaign,8501
42795,2015-04-03,Female,45-54,social_media,8501
42796,2022-06-01,Male,35-44,referral,8501
42798,2022-09-22,Female,18-24,social_media,8505
42799,2022-01-01,Female,25-34,organic_search,8505
42800,2014-02-02,Female,45-54,paid_search,8505
42801,2019-02-02,Female,35-44,paid_search,8505
42802,2022-03-07,Male,45-54,referral,8505
42803,2016-08-02,Male,35-44,email_campaign,8510
42804,2020-02-07,Male,45-54,paid_search,8510
42805,2019-08-12,Female,25-34,social_media,8510
42806,2022-06-08,Female,45-54,paid_search,8510
42807,2020-10-02,Male,25-34,referral,8510
42808,2015-02-15,Female,35-44,social_media,8511
42811,2021-02-11,Female,55+,social_media,8511
42814,2021-11-07,Female,18-24,social_media,8512
42815,2021-03-02,Female,35-44,social_media,8512
42817,2020-04-24,Male,35-44,paid_search,8512
42818,2021-06-19,Female,18-24,social_media,8514
42819,2019-08-26,Male,45-54,social_media,8514
42821,2015-11-04,Female,35-44,social_media,8514
42822,2017-03-03,Female,25-34,referral,8514
42823,2020-12-24,Female,45-54,direct,8515
42824,2017-12-18,Male,45-54,paid_search,8515
42825,2020-10-21,Female,35-44,paid_search,8515
42826,2018-02-25,Male,35-44,paid_search,8515
42828,2016-02-20,Male,45-54,email_campaign,8518
42829,2021-01-06,Male,35-44,paid_search,8518
42830,2022-05-20,Female,35-44,paid_search,8518
42831,2019-05-21,Male,35-44,organic_search,8518
42833,2016-02-20,Female,25-34,paid_search,8520
42834,2022-09-23,Male,45-54,social_media,8520
42835,2022-12-07,Male,25-34,organic_search,8520
42837,2019-02-28,Non-binary,35-44,organic_search,8520
42838,2022-08-01,Female,35-44,organic_search,8525
42839,2017-08-15,Female,35-44,paid_search,8525
42841,2022-05-29,Female,18-24,paid_search,8525
42842,2014-12-18,Male,25-34,organic_search,8525
42843,2022-10-26,Female,35-44,paid_search,8527
42844,2018-09-22,Male,45-54,organic_search,8527
42845,2019-01-25,Female,45-54,organic_search,8527
42846,2020-11-03,Female,18-24,organic_search,8527
42848,2022-12-09,Male,18-24,organic_search,8528
42851,2020-07-12,Male,55+,direct,8528
42852,2022-12-24,Female,35-44,social_media,8528
42853,2019-03-21,Male,25-34,organic_search,8530
42855,2018-08-27,Male,55+,social_media,8530
42856,2016-06-08,Male,45-54,organic_search,8530
42858,2017-08-12,Female,35-44,email_campaign,8533
42859,2020-10-20,Female,45-54,paid_search,8533
42860,2014-12-07,Male,25-34,referral,8533
42861,2017-09-03,Female,55+,social_media,8533
42862,2020-07-10,Female,55+,social_media,8533
42863,2021-12-14,Female,35-44,social_media,8534
42865,2016-07-05,Non-binary,25-34,paid_search,8534
42866,2022-10-12,Female,25-34,social_media,8534
42867,2014-08-24,Female,25-34,referral,8534
42868,2019-09-18,Female,45-54,direct,8535
42871,2019-10-15,Male,35-44,organic_search,8535
42873,2018-07-19,Female,55+,referral,8536
42874,2017-09-13,Male,35-44,organic_search,8536
42875,2022-04-22,Male,45-54,referral,8536
42876,2012-07-30,Female,18-24,organic_search,8536
42877,2022-01-28,Female,55+,organic_search,8536
42879,2022-10-21,Male,35-44,organic_search,8540
42881,2017-09-15,Female,45-54,organic_search,8540
42882,2022-08-22,Female,55+,organic_search,8540
42883,2019-11-22,Male,55+,organic_search,8544
42884,2015-05-29,Male,35-44,organic_search,8544
42885,2019-12-11,Male,55+,referral,8544
42886,2017-04-19,Male,55+,email_campaign,8544
42888,2022-03-09,Male,55+,paid_search,8550
42889,2020-10-19,Female,35-44,referral,8550
42891,2019-03-12,Female,18-24,paid_search,8550
42892,2015-11-08,Male,35-44,organic_search,8550
42893,2022-08-13,Female,25-34,direct,8554
42895,2018-06-27,Female,18-24,referral,8554
42896,2021-12-31,Male,25-34,organic_search,8554
42897,2022-08-30,Male,45-54,paid_search,8554
42900,2015-11-13,Male,45-54,paid_search,8555
42901,2016-07-11,Male,25-34,social_media,8555
42902,2017-07-27,Non-binary,35-44,organic_search,8555
42903,2019-09-21,Female,35-44,social_media,8560
42904,2020-11-26,Male,35-44,organic_search,8560
42905,2014-08-14,Female,25-34,direct,8560
42906,2022-09-06,Male,18-24,direct,8560
42908,2018-12-27,Male,35-44,organic_search,8561
42909,2019-07-17,Male,55+,organic_search,8561
42910,2019-10-18,Female,55+,email_campaign,8561
42911,2021-12-13,Non-binary,45-54,organic_search,8561
42912,2022-11-01,Male,55+,direct,8561
42915,2019-03-24,Male,35-44,organic_search,8562
42916,2022-02-12,Male,35-44,social_media,8562
42917,2016-11-28,Male,25-34,social_media,8562
42918,2017-02-19,Female,45-54,organic_search,8602
42919,2014-05-14,Female,25-34,organic_search,8602
42920,2019-01-26,Female,45-54,organic_search,8602
42921,2022-08-21,Male,35-44,paid_search,8602
42922,2019-07-04,Male,35-44,organic_search,8602
42924,2018-02-03,Female,45-54,social_media,8607
42925,2022-12-04,Female,25-34,organic_search,8607
42929,2021-10-14,Female,35-44,organic_search,8608
42930,2012-10-29,Female,18-24,paid_search,8608
42931,2019-07-25,Female,25-34,organic_search,8608
42932,2021-02-09,Female,55+,social_media,8608
42933,2021-09-19,Male,25-34,organic_search,8609
42934,2020-08-08,Male,45-54,organic_search,8609
42936,2017-02-01,Female,18-24,social_media,8609
42937,2018-06-23,Male,18-24,organic_search,8609
42938,2020-11-24,Male,25-34,organic_search,8610
42939,2014-05-17,Non-binary,18-24,direct,8610
42940,2019-08-25,Male,35-44,organic_search,8610
42941,2021-05-17,Male,25-34,social_media,8610
42944,2017-12-10,Male,25-34,social_media,8611
42945,2019-03-27,Male,35-44,paid_search,8611
42947,2019-12-05,Male,35-44,organic_search,8611
42948,2020-12-02,Non-binary,35-44,organic_search,8618
42949,2021-08-08,Female,25-34,social_media,8618
42950,2015-02-26,Female,35-44,social_media,8618
42951,2022-12-20,Male,18-24,organic_search,8618
42952,2021-04-29,Female,25-34,direct,8618
42954,2021-10-13,Female,55+,direct,8619
42956,2018-10-26,Male,25-34,email_campaign,8619
42958,2021-07-09,Male,45-54,social_media,8620
42959,2014-08-01,Male,18-24,organic_search,8620
42961,2022-08-01,Male,55+,referral,8620
42962,2020-09-26,Female,45-54,organic_search,8620
42967,2012-09-23,Female,45-54,paid_search,8628
42968,2021-11-15,Non-binary,18-24,organic_search,8629
42969,2022-09-17,Male,45-54,organic_search,8629
42970,2016-06-10,Male,25-34,social_media,8629
42971,2021-12-02,Male,35-44,organic_search,8629
42972,2012-05-26,Female,35-44,email_campaign,8629
42973,2022-04-06,Female,25-34,organic_search,8638
42974,2013-04-06,Female,25-34,paid_search,8638
42975,2018-04-12,Female,35-44,social_media,8638
42977,2019-08-11,Male,25-34,paid_search,8638
42978,2016-01-05,Male,45-54,referral,8640
42980,2013-07-27,Male,45-54,paid_search,8640
42981,2020-01-12,Female,45-54,paid_search,8640
42983,2019-05-15,Male,35-44,email_campaign,8641
42984,2019-02-10,Male,25-34,paid_search,8641
42985,2021-08-24,Female,25-34,referral,8641
42986,2021-10-12,Female,35-44,social_media,8641
42988,2014-06-23,Male,45-54,paid_search,8648
42989,2019-11-20,Male,55+,paid_search,8648
42990,2021-02-22,Female,55+,direct,8648
42991,2019-11-17,Female,35-44,paid_search,8648
42992,2021-08-10,Female,45-54,paid_search,8648
42994,2022-10-25,Female,45-54,social_media,8690
42995,2022-07-21,Male,35-44,paid_search,8690
42996,2017-01-24,Male,25-34,paid_search,8690
42997,2017-02-23,Male,18-24,organic_search,8690
42998,2017-05-02,Male,25-34,organic_search,8691
42999,2018-04-13,Female,18-24,referral,8691
43000,2013-09-11,Non-binary,25-34,email_campaign,8691
43001,2019-11-26,Female,45-54,social_media,8691
43002,2022-05-21,Male,25-34,organic_search,8691
43003,2021-06-22,Non-binary,18-24,organic_search,8701
43007,2020-07-25,Male,25-34,social_media,8701
43009,2022-09-29,Male,25-34,email_campaign,8720
43010,2018-03-17,Female,35-44,direct,8720
43011,2022-11-21,Female,45-54,organic_search,8720
43012,2019-04-17,Female,35-44,social_media,8720
43013,2015-07-06,Male,45-54,social_media,8721
43014,2022-03-31,Male,25-34,referral,8721
43018,2016-10-19,Female,18-24,email_campaign,8722
43019,2014-10-15,Female,45-54,organic_search,8722
43021,2021-04-02,Non-binary,55+,organic_search,8722
43022,2016-02-18,Female,55+,paid_search,8722
43024,2017-10-26,Female,45-54,social_media,8723
43025,2021-04-21,Male,35-44,social_media,8723
43026,2022-04-21,Female,35-44,referral,8723
43028,2022-11-24,Female,45-54,email_campaign,8724
43029,2018-06-30,Male,35-44,paid_search,8724
43030,2022-07-29,Male,45-54,social_media,8724
43031,2016-07-17,Male,35-44,social_media,8724
43032,2018-09-16,Female,18-24,referral,8724
43033,2019-03-09,Male,35-44,paid_search,8730
43034,2016-08-15,Female,35-44,email_campaign,8730
43035,2018-05-24,Non-binary,45-54,email_campaign,8730
43036,2021-08-22,Male,25-34,social_media,8730
43037,2017-03-04,Male,35-44,organic_search,8730
43038,2018-02-16,Male,18-24,organic_search,8731
43039,2016-10-29,Female,35-44,paid_search,8731
43040,2022-05-24,Male,35-44,organic_search,8731
43041,2022-12-30,Male,25-34,paid_search,8731
43042,2014-12-17,Female,45-54,paid_search,8731
43043,2014-01-27,Female,45-54,social_media,8732
43044,2017-06-19,Male,35-44,social_media,8732
43045,2020-05-13,Female,18-24,direct,8732
43047,2017-03-07,Male,55+,organic_search,8732
43048,2022-02-24,Male,25-34,organic_search,8733
43049,2017-01-09,Male,25-34,organic_search,8733
43050,2022-03-04,Female,25-34,direct,8733
43051,2019-03-21,Male,35-44,email_campaign,8733
43052,2022-01-02,Male,25-34,social_media,8733
