review_id,review_date,rating,review_title,customerscustomer_id,productsproduct_id
REV-0004536,2012-11-01,1,Poor quality,4928,670
REV-0004537,2012-11-07,2,Some issues,5875,445
REV-0004539,2012-11-11,5,Highly recommend,67885,921
REV-0004540,2012-11-20,2,Below expectations,52179,2241
REV-0004541,2012-11-15,4,Solid choice,60617,2082
REV-0004542,2012-11-03,2,Would not reorder,62923,1975
REV-0004546,2012-10-30,5,Very satisfied,24820,1974
REV-0004547,2012-11-09,4,Good overall,34783,575
REV-0004548,2012-11-23,4,Works well,35849,785
REV-0004549,2012-11-19,4,Good overall,36210,734
REV-0004551,2012-11-03,5,Very satisfied,103397,1987
REV-0004552,2012-11-06,4,Good overall,117918,966
REV-0004553,2012-11-16,4,Solid choice,118408,2252
REV-0004554,2012-11-14,2,Would not reorder,110554,725
REV-0004555,2012-11-10,5,Highly recommend,110554,726
REV-0004556,2012-11-09,4,Good overall,94248,2055
REV-0004557,2012-10-30,4,Solid choice,125979,2241
REV-0004558,2012-11-02,5,Great quality,144768,1937
REV-0004559,2012-11-13,5,Excellent product!,145094,2277
REV-0004560,2012-11-25,5,Excellent product!,141001,796
REV-0004563,2012-11-03,5,Great quality,138963,559
REV-0004564,2012-11-04,4,Happy with purchase,136341,2331
REV-0004565,2012-11-05,5,Excellent product!,148967,1095
REV-0004566,2012-11-16,4,Good overall,148968,1096
REV-0004567,2012-11-17,5,Excellent product!,59863,1201
REV-0004568,2012-11-11,4,Works well,56828,1105
REV-0004569,2012-11-23,5,Great quality,41118,1085
REV-0004570,2012-11-24,4,Works well,15750,396
REV-0004571,2012-11-13,4,Good overall,16098,2241
REV-0004572,2012-11-07,5,Excellent product!,2598,691
REV-0004573,2012-11-11,5,Great quality,6629,475
REV-0004574,2012-11-14,5,Highly recommend,7400,676
REV-0004575,2012-11-26,4,Happy with purchase,4040,1173
REV-0004576,2012-11-18,5,Highly recommend,48157,455
REV-0004577,2012-11-12,3,Average product,67322,635
REV-0004578,2012-11-26,5,Excellent product!,52059,2056
REV-0004580,2012-11-21,5,Very satisfied,21509,606
REV-0004582,2012-10-31,4,Happy with purchase,71186,2374
REV-0004583,2012-11-19,5,Excellent product!,71644,559
REV-0004584,2012-11-06,1,Would not recommend,27823,1203
REV-0004585,2012-11-15,5,Very satisfied,28301,2280
REV-0004586,2012-11-20,3,Mixed feelings,34709,2354
REV-0004587,2012-11-14,2,Would not reorder,35376,571
REV-0004589,2012-10-30,4,Works well,85064,785
REV-0004591,2012-11-19,5,Excellent product!,89747,2280
REV-0004592,2012-11-19,4,Solid choice,156459,1116
REV-0004594,2012-11-19,5,Excellent product!,119709,635
REV-0004597,2012-11-21,3,Mixed feelings,96320,826
REV-0004598,2012-11-30,4,Good overall,110628,1228
REV-0004600,2012-11-28,4,Solid choice,94027,2373
REV-0004601,2012-11-04,5,Very satisfied,94112,2234
REV-0004602,2012-11-09,4,Works well,94198,2359
REV-0004603,2012-10-29,4,Happy with purchase,125027,1490
REV-0004605,2012-11-09,4,Good overall,107052,1120
REV-0004607,2012-11-06,4,Happy with purchase,155760,1317
REV-0004609,2012-11-07,4,Works well,154671,1478
REV-0004610,2012-11-18,1,Would not recommend,143268,1818
REV-0004611,2012-11-03,1,Very disappointed,144323,2153
REV-0004612,2012-11-17,5,Excellent product!,151314,2269
REV-0004616,2012-11-12,4,Works well,141279,915
REV-0004617,2012-11-06,4,Solid choice,139426,769
REV-0004618,2012-11-28,4,Works well,136225,676
REV-0004619,2012-11-25,5,Excellent product!,57750,2269
REV-0004620,2012-11-26,5,Very satisfied,42121,2235
REV-0004621,2012-11-21,4,Solid choice,65747,910
REV-0004622,2012-11-16,5,Excellent product!,50333,2252
REV-0004623,2012-11-12,5,Highly recommend,22348,1066
REV-0004625,2012-11-12,5,Great quality,70658,1975
REV-0004627,2012-11-06,5,Highly recommend,72842,396
REV-0004628,2012-11-27,4,Works well,72839,2269
REV-0004629,2012-11-18,4,Happy with purchase,68826,1934
REV-0004630,2012-11-18,5,Very satisfied,46219,2204
REV-0004631,2012-11-28,1,Not as described,70081,1232
REV-0004632,2012-11-22,5,Highly recommend,35314,493
REV-0004633,2012-11-28,5,Excellent product!,112708,1949
REV-0004634,2012-11-10,4,Happy with purchase,128268,2205
REV-0004635,2012-11-23,5,Excellent product!,131594,488
REV-0004636,2012-11-04,3,"Decent, nothing special",129977,767
REV-0004638,2012-10-29,5,Excellent product!,126920,2204
REV-0004639,2012-11-03,5,Very satisfied,87335,730
REV-0004640,2012-11-25,4,Good overall,155471,2384
REV-0004641,2012-11-28,5,Great quality,153887,785
REV-0004643,2012-11-16,5,Highly recommend,141316,2269
REV-0004644,2012-11-24,5,Excellent product!,142131,757
REV-0004645,2012-11-19,4,Happy with purchase,133629,785
REV-0004646,2012-11-09,4,Works well,135189,647
REV-0004648,2012-11-25,4,Works well,59456,681
REV-0004649,2012-11-21,5,Excellent product!,57474,967
REV-0004650,2012-11-09,2,Below expectations,8759,767
REV-0004651,2012-11-16,5,Excellent product!,64453,174
REV-0004653,2012-11-12,5,Highly recommend,62395,566
REV-0004654,2012-11-08,5,Excellent product!,54076,785
REV-0004655,2012-11-26,3,Mixed feelings,54871,2250
REV-0004657,2012-11-20,2,Some issues,77538,1965
REV-0004658,2012-11-28,5,Excellent product!,25377,2380
REV-0004659,2012-11-20,1,Very disappointed,35640,1081
REV-0004660,2012-11-17,5,Highly recommend,30759,2252
REV-0004663,2012-11-20,5,Highly recommend,116400,681
REV-0004664,2012-11-08,4,Solid choice,118860,786
REV-0004665,2012-11-15,2,Some issues,109759,2223
REV-0004668,2012-11-06,5,Very satisfied,127771,2071
REV-0004669,2012-11-26,4,Solid choice,131939,786
REV-0004671,2012-11-10,5,Highly recommend,140392,1144
REV-0004672,2012-11-12,5,Highly recommend,140932,467
REV-0004673,2012-11-17,4,Good overall,137673,733
REV-0004674,2012-11-19,3,Mixed feelings,141283,1817
REV-0004675,2012-11-26,5,Very satisfied,141688,647
REV-0004676,2012-11-30,3,Mixed feelings,132664,715
REV-0004677,2012-10-31,4,Good overall,135324,976
REV-0004678,2012-11-13,4,Solid choice,150328,1088
REV-0004679,2012-11-08,4,Works well,42183,566
REV-0004680,2012-11-20,5,Excellent product!,6283,472
REV-0004681,2012-11-22,4,Solid choice,43663,992
REV-0004682,2012-11-02,5,Excellent product!,50709,725
REV-0004683,2012-11-21,5,Excellent product!,21634,396
REV-0004685,2012-11-14,3,"Decent, nothing special",17943,1818
REV-0004686,2012-11-10,3,Mixed feelings,18981,981
REV-0004688,2012-11-20,2,Below expectations,25359,443
REV-0004689,2012-11-11,4,Works well,36002,559
REV-0004690,2012-11-25,4,Solid choice,116451,575
REV-0004692,2012-11-29,5,Excellent product!,82504,786
REV-0004693,2012-11-16,4,Works well,94261,758
REV-0004694,2012-11-23,4,Solid choice,107083,1847
REV-0004695,2012-11-17,1,Would not recommend,152000,622
REV-0004696,2012-11-12,5,Excellent product!,137628,734
REV-0004697,2012-11-26,5,Great quality,133630,1781
REV-0004698,2012-11-04,4,Solid choice,149433,786
REV-0004699,2012-12-03,3,Mixed feelings,18524,1838
REV-0004700,2012-10-30,3,Average product,59896,946
REV-0004701,2012-11-28,3,"Decent, nothing special",56901,2252
REV-0004703,2012-11-30,4,Solid choice,42366,2091
REV-0004704,2012-11-30,4,Works well,12301,785
REV-0004705,2012-11-09,5,Excellent product!,48,604
REV-0004706,2012-11-03,4,Happy with purchase,6628,475
REV-0004707,2012-12-01,4,Happy with purchase,6759,502
REV-0004708,2012-11-05,5,Excellent product!,44357,966
REV-0004709,2012-11-30,1,Not as described,51359,2053
REV-0004710,2012-11-17,5,Excellent product!,63023,2026
REV-0004712,2012-11-08,3,Average product,61543,1096
REV-0004713,2012-11-26,3,Mixed feelings,23554,2083
REV-0004714,2012-11-15,5,Excellent product!,20039,966
REV-0004715,2012-11-04,5,Excellent product!,20075,767
REV-0004717,2012-11-18,5,Very satisfied,70166,1948
REV-0004718,2012-11-20,4,Good overall,25551,715
REV-0004719,2012-11-26,2,Would not reorder,28018,647
REV-0004720,2012-12-07,5,Excellent product!,34838,1974
REV-0004721,2012-11-28,2,Below expectations,34838,1975
REV-0004722,2012-12-01,5,Highly recommend,31866,2250
REV-0004724,2012-11-29,5,Excellent product!,87926,2379
REV-0004726,2012-11-03,2,Some issues,119167,1847
REV-0004727,2012-11-08,5,Excellent product!,121187,571
REV-0004730,2012-12-06,3,Mixed feelings,124050,472
REV-0004731,2012-11-11,4,Happy with purchase,132153,2045
REV-0004732,2012-11-08,5,Highly recommend,128916,565
REV-0004733,2012-11-29,4,Happy with purchase,143266,1965
REV-0004734,2012-11-21,5,Very satisfied,143314,758
REV-0004736,2012-11-21,5,Excellent product!,152083,826
REV-0004737,2012-11-19,4,Works well,139825,1916
REV-0004739,2012-11-12,2,Would not reorder,140300,862
REV-0004741,2012-11-22,5,Great quality,138403,2275
REV-0004742,2012-11-19,2,Would not reorder,139351,1962
REV-0004743,2012-11-28,5,Highly recommend,139371,910
REV-0004744,2012-11-19,3,"Decent, nothing special",142178,2270
REV-0004745,2012-11-24,3,"Decent, nothing special",139568,785
REV-0004746,2012-11-18,4,Solid choice,133217,2269
REV-0004748,2012-11-24,4,Works well,146840,1186
REV-0004751,2012-11-06,4,Happy with purchase,147317,800
REV-0004752,2012-11-07,4,Good overall,148847,2332
REV-0004753,2012-11-12,4,Good overall,40689,635
REV-0004755,2012-11-13,5,Great quality,12155,1916
REV-0004756,2012-11-15,4,Solid choice,14921,1085
REV-0004758,2012-11-08,4,Happy with purchase,65331,804
REV-0004760,2012-11-25,5,Great quality,49858,2253
REV-0004761,2012-11-22,3,Mixed feelings,51330,796
REV-0004762,2012-12-05,5,Very satisfied,54461,2269
REV-0004763,2012-11-09,5,Great quality,21598,915
REV-0004765,2012-11-11,3,Average product,18099,757
REV-0004766,2012-12-02,5,Very satisfied,19145,550
REV-0004769,2012-11-13,3,Mixed feelings,22926,733
REV-0004770,2012-11-15,3,Average product,22924,734
REV-0004772,2012-11-10,3,Mixed feelings,52934,768
REV-0004773,2012-11-16,3,Mixed feelings,28739,575
REV-0004774,2012-11-15,4,Solid choice,117448,725
REV-0004777,2012-12-01,4,Happy with purchase,76805,635
REV-0004778,2012-12-03,4,Happy with purchase,127207,2396
REV-0004779,2012-11-07,4,Solid choice,129324,676
REV-0004781,2012-11-05,4,Happy with purchase,107551,786
REV-0004782,2012-11-11,3,"Decent, nothing special",108343,716
REV-0004783,2012-11-22,4,Happy with purchase,87374,559
REV-0004785,2012-11-25,4,Solid choice,140236,2235
REV-0004789,2012-11-27,4,Happy with purchase,137639,726
REV-0004790,2012-11-08,1,Very disappointed,137641,725
REV-0004791,2012-11-28,5,Highly recommend,138595,767
REV-0004792,2012-11-13,4,Happy with purchase,138818,1539
REV-0004793,2012-12-01,5,Excellent product!,138914,715
REV-0004796,2012-11-20,3,"Decent, nothing special",132512,757
REV-0004797,2012-11-08,3,Mixed feelings,132512,758
REV-0004798,2012-11-27,2,Would not reorder,139534,726
REV-0004799,2012-11-22,2,Would not reorder,139562,785
REV-0004801,2012-11-18,4,Happy with purchase,136081,753
REV-0004802,2012-12-03,4,Works well,58502,2234
REV-0004803,2012-11-23,5,Very satisfied,58533,1230
REV-0004806,2012-11-22,4,Works well,10627,1916
REV-0004807,2012-11-22,4,Happy with purchase,11059,786
REV-0004808,2012-11-07,4,Happy with purchase,11224,726
REV-0004809,2012-11-20,5,Very satisfied,11401,2331
REV-0004810,2012-11-30,5,Great quality,13178,759
REV-0004811,2012-12-01,5,Excellent product!,13259,785
REV-0004812,2012-12-04,5,Great quality,15269,760
REV-0004813,2012-11-23,4,Good overall,8939,2269
REV-0004814,2012-11-27,5,Highly recommend,10137,2241
REV-0004815,2012-11-16,5,Highly recommend,17279,1948
REV-0004816,2012-11-25,4,Good overall,1792,989
REV-0004818,2012-11-11,3,Average product,4873,757
REV-0004820,2012-11-23,5,Very satisfied,8438,826
REV-0004822,2012-11-15,2,Below expectations,7826,1484
REV-0004823,2012-11-29,5,Highly recommend,67046,768
REV-0004824,2012-11-06,5,Very satisfied,67569,2064
REV-0004825,2012-11-19,5,Very satisfied,68593,512
REV-0004828,2012-11-29,5,Excellent product!,39916,1228
REV-0004829,2012-11-15,5,Great quality,50249,671
REV-0004831,2012-11-14,3,Average product,51332,1990
REV-0004832,2012-12-07,5,Highly recommend,51422,1047
REV-0004834,2012-11-30,5,Very satisfied,62320,1085
REV-0004835,2012-11-19,2,Some issues,62320,1086
REV-0004836,2012-11-21,4,Happy with purchase,62433,1173
REV-0004839,2012-11-16,5,Excellent product!,63818,989
REV-0004841,2012-12-08,2,Would not reorder,21617,2373
REV-0004842,2012-11-24,4,Solid choice,23216,785
REV-0004843,2012-11-28,5,Highly recommend,22275,785
REV-0004844,2012-11-30,1,Poor quality,17734,785
REV-0004845,2012-11-20,5,Great quality,20633,966
REV-0004846,2012-12-02,4,Works well,20664,964
REV-0004847,2012-11-14,5,Excellent product!,20793,922
REV-0004848,2012-11-27,5,Highly recommend,18266,990
REV-0004849,2012-11-13,2,Would not reorder,18750,2064
REV-0004850,2012-11-08,4,Works well,18755,2241
REV-0004851,2012-11-11,4,Good overall,19057,954
REV-0004852,2012-12-01,4,Works well,19238,2045
REV-0004853,2012-11-22,4,Good overall,20337,1920
REV-0004854,2012-11-13,3,"Decent, nothing special",70952,189
REV-0004856,2012-11-21,5,Great quality,71875,826
REV-0004857,2012-12-02,5,Excellent product!,73531,1053
REV-0004858,2012-11-14,3,"Decent, nothing special",73758,1085
REV-0004860,2012-11-30,2,Would not reorder,73909,990
REV-0004861,2012-11-17,5,Highly recommend,74734,734
REV-0004863,2012-11-23,5,Highly recommend,72664,725
REV-0004865,2012-12-06,5,Very satisfied,99033,757
REV-0004866,2012-11-12,5,Excellent product!,99035,758
REV-0004867,2012-11-23,4,Solid choice,99385,2252
REV-0004868,2012-11-19,5,Very satisfied,46654,1429
REV-0004869,2012-11-23,4,Works well,77838,2252
REV-0004871,2012-11-14,4,Good overall,25466,729
REV-0004872,2012-11-09,5,Great quality,27294,1184
REV-0004874,2012-11-29,5,Excellent product!,23976,2277
REV-0004877,2012-11-24,3,Mixed feelings,26498,785
REV-0004878,2012-11-14,5,Great quality,26498,786
REV-0004879,2012-11-02,5,Great quality,25102,785
REV-0004880,2012-12-01,5,Very satisfied,34695,733
REV-0004881,2012-11-23,5,Very satisfied,34910,551
REV-0004882,2012-12-02,2,Some issues,36098,1916
REV-0004885,2012-11-16,3,"Decent, nothing special",30075,443
REV-0004886,2012-11-12,3,Average product,32268,676
REV-0004887,2012-11-26,3,Average product,32283,739
REV-0004888,2012-11-13,5,Excellent product!,32591,800
REV-0004889,2012-11-29,5,Great quality,114280,2277
REV-0004891,2012-11-09,5,Very satisfied,117230,571
REV-0004892,2012-11-07,3,"Decent, nothing special",88876,2070
REV-0004893,2012-12-03,3,"Decent, nothing special",90151,733
REV-0004894,2012-11-14,2,Below expectations,90649,676
REV-0004896,2012-11-14,5,Very satisfied,156445,758
REV-0004897,2012-11-14,4,Happy with purchase,118391,734
REV-0004898,2012-12-05,5,Excellent product!,119415,443
REV-0004899,2012-11-22,4,Happy with purchase,121046,2269
REV-0004900,2012-11-28,2,Below expectations,121303,502
REV-0004901,2012-11-06,1,Not as described,47191,713
REV-0004902,2012-11-27,5,Great quality,120890,768
REV-0004903,2012-12-03,4,Works well,109367,195
REV-0004904,2012-12-09,5,Great quality,94950,740
REV-0004906,2012-11-12,5,Great quality,99947,758
REV-0004907,2012-11-22,4,Works well,100166,758
REV-0004908,2012-11-11,4,Works well,100667,2269
REV-0004909,2012-11-26,5,Great quality,100961,551
REV-0004910,2012-11-16,4,Happy with purchase,101158,2064
REV-0004911,2012-12-02,5,Very satisfied,102329,726
REV-0004912,2012-11-30,5,Highly recommend,97289,1213
REV-0004913,2012-11-20,4,Happy with purchase,80885,786
REV-0004914,2012-11-30,4,Good overall,94307,575
REV-0004915,2012-11-09,5,Highly recommend,93069,786
REV-0004916,2012-11-09,5,Very satisfied,123200,760
REV-0004917,2012-11-03,5,Excellent product!,125169,2388
REV-0004918,2012-11-30,4,Happy with purchase,131826,676
REV-0004919,2012-11-20,5,Very satisfied,128893,786
REV-0004921,2012-11-26,5,Very satisfied,129712,2270
REV-0004923,2012-11-04,5,Very satisfied,130931,2400
REV-0004924,2012-12-08,5,Highly recommend,126661,2120
REV-0004925,2012-11-25,4,Works well,126715,2070
REV-0004926,2012-11-22,5,Great quality,146522,622
REV-0004928,2012-11-09,1,Very disappointed,108978,2204
REV-0004929,2012-11-29,5,Very satisfied,87336,1348
REV-0004931,2012-11-15,4,Happy with purchase,154084,757
REV-0004934,2012-12-03,4,Good overall,143287,1548
REV-0004935,2012-11-29,4,Good overall,143398,767
REV-0004936,2012-11-10,4,Solid choice,143443,786
REV-0004937,2012-12-01,5,Excellent product!,144145,1847
REV-0004940,2012-11-21,4,Works well,151427,767
REV-0004941,2012-11-23,4,Good overall,139837,733
REV-0004945,2012-11-09,2,Would not reorder,139988,725
REV-0004946,2012-12-05,4,Works well,140451,1987
REV-0004948,2012-12-01,3,Average product,140689,734
REV-0004953,2012-11-19,4,Solid choice,137690,725
REV-0004954,2012-11-04,4,Happy with purchase,138514,787
REV-0004956,2012-11-10,5,Very satisfied,141296,716
REV-0004959,2012-11-25,1,Would not recommend,141434,758
REV-0004960,2012-11-25,2,Would not reorder,141513,1061
REV-0004961,2012-11-15,2,Below expectations,141637,757
REV-0004962,2012-11-13,4,Good overall,139187,1105
REV-0004963,2012-11-20,2,Would not reorder,141734,785
REV-0004964,2012-11-27,5,Great quality,132409,1539
REV-0004965,2012-11-17,4,Works well,139243,759
REV-0004966,2012-11-29,5,Great quality,132953,895
REV-0004967,2012-11-30,5,Great quality,134386,2269
REV-0004968,2012-11-23,4,Good overall,134395,785
REV-0004969,2012-11-17,5,Great quality,134561,1066
REV-0004970,2012-11-14,4,Solid choice,134971,2254
REV-0004971,2012-11-14,4,Works well,135160,617
REV-0004972,2012-11-22,2,Below expectations,135855,726
REV-0004973,2012-11-06,4,Good overall,136321,1095
REV-0004974,2012-11-14,5,Very satisfied,136503,785
REV-0004975,2012-11-15,4,Solid choice,147344,2053
REV-0004976,2012-11-27,5,Highly recommend,147403,797
REV-0004977,2012-11-29,5,Very satisfied,148836,1000
REV-0004978,2012-11-30,4,Happy with purchase,149370,819
REV-0004979,2012-11-09,1,Not as described,149551,2371
REV-0004980,2012-11-21,5,Great quality,59233,551
REV-0004981,2012-11-15,3,"Decent, nothing special",14242,606
REV-0004982,2012-11-30,5,Excellent product!,3537,4
REV-0004983,2012-11-15,5,Great quality,3829,396
REV-0004984,2012-11-23,5,Very satisfied,4538,36
REV-0004985,2012-11-28,5,Very satisfied,4570,103
REV-0004986,2012-12-05,4,Works well,60826,475
REV-0004987,2012-12-01,4,Solid choice,63104,1086
REV-0004988,2012-11-30,3,Mixed feelings,55975,94
REV-0004989,2012-11-10,5,Excellent product!,75517,606
REV-0004990,2012-12-03,4,Works well,26973,491
REV-0004991,2012-11-24,3,Average product,114386,571
REV-0004992,2012-11-10,5,Highly recommend,117067,565
REV-0004993,2012-11-25,2,Would not reorder,117603,1086
REV-0004994,2012-11-15,3,Average product,118796,670
REV-0004995,2012-12-08,5,Excellent product!,121575,670
REV-0004996,2012-11-29,5,Very satisfied,79798,493
REV-0004997,2012-11-22,2,Some issues,129968,617
REV-0004998,2012-11-25,5,Highly recommend,145983,1044
REV-0004999,2012-11-07,5,Great quality,140073,1351
REV-0005000,2012-11-20,5,Highly recommend,140073,1352
REV-0005001,2012-11-30,2,Below expectations,8964,472
REV-0005003,2012-12-02,5,Very satisfied,62776,646
REV-0005004,2012-12-08,1,Very disappointed,99357,609
REV-0005005,2012-11-15,1,Not as described,128763,571
REV-0005006,2012-11-18,2,Some issues,107680,617
REV-0005007,2012-11-22,5,Highly recommend,139140,609
REV-0005008,2012-11-24,5,Very satisfied,132836,691
REV-0005009,2012-12-05,3,Mixed feelings,134635,400
REV-0005010,2012-11-15,4,Works well,136248,642
REV-0005011,2012-11-27,5,Excellent product!,59306,559
REV-0005012,2012-12-07,3,Average product,56434,2284
